"time","mkid","listpv","listuv","listuiduv","list_ipv","list_ipv_uv","list_ipv_uid_uv","alipay_uv","alipay_count","alipay_fee","gmv_uv","gmv_count","gmv_fee","pt"
"20111122","5>9","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111122000000"
"20111122","808","66525","21448","15089","11141","5479","4194","0","NULL","NULL","1","1","48.0","20111122000000"
"20111122","817","4","4","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111122000000"
"20111122","835","165987","54034","35221","61976","21056","14232","295","324","59462.96000000002","369","445","110544.29000000001","20111122000000"
"20111122","843","1178170","324133","199848","278768","103102","73209","4481","4906","316595.3899999993","5734","7364","533995.4600000024","20111122000000"
"20111122","861","2247316","319037","196186","714082","167093","109544","2395","3109","484311.37","3170","4670","1054906.3900000036","20111122000000"
"20111122","869","5364072","614361","383368","1960218","378591","255450","18360","23756","1935130.7300000107","22930","33873","2962813.969999919","20111122000000"
"20111122","872","3155045","734154","434406","1158340","335089","212375","8964","9754","2576867.379999989","11730","14990","5965647.009999998","20111122000000"
"20111122","874","19514073","2057619","1223001","7624833","1398230","882045","32119","38433","4790997.1299998965","43762","61570","1.0136493640000233E7","20111122000000"
"20111122","885","849668","219900","150352","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111122000000"
"20111122","893","6695085","777832","462890","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111122000000"
"20111122","894","4032414","515078","321897","1174406","293342","193827","6875","7355","713941.9800000068","9060","11704","1598274.6099999882","20111122000000"
"20111122","895","4268801","646514","383177","1908212","417811","264167","18236","21203","3068814.949999988","24208","33744","6340629.540000006","20111122000000"
"20111122","896","1976050","299045","171408","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111122000000"
"20111122","897","676889","120805","68367","241495","62706","39288","2365","2443","304100.27999999985","3261","4174","833295.1600000006","20111122000000"
"20111122","898","2097842","344940","220309","966743","214414","148022","12794","20345","1125545.7900000105","15868","27851","1999802.499999998","20111122000000"
"20111122","899","1739160","319223","204570","657731","173580","120675","6330","8125","367752.91999999934","8016","11808","704592.1900000051","20111122000000"
"20111122","8v9","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111122000000"
"20111122","925","34069","8170","5052","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111122000000"
"20111122","944","2470387","460285","263270","586445","126114","73946","3113","3579","459618.1499999992","4216","5822","836848.5000000024","20111122000000"
"20111123","0","1053374","713673","487415","1682182","477441","321866","19515","22823","2944231.9799999646","24499","33222","5616110.409999962","20111123000000"
"20111123","441","12944","3233","2405","4548","1253","959","71","94","5831.610000000001","81","115","7953.780000000001","20111123000000"
"20111123","542","32","13","5","1210","329","193","5","5","1198.88","6","6","1371.0","20111123000000"
"20111123","543","608763","118586","68553","168096","48893","30473","299","323","87773.84999999996","543","689","479154.89000000025","20111123000000"
"20111123","544","2735","1220","832","628","304","226","15","17","1658.1899999999996","18","21","2874.36","20111123000000"
"20111123","546","14009","1993","986","376849","93537","57394","2683","3062","360129.2300000005","3586","4839","722496.3500000011","20111123000000"
"20111123","548","662506","167993","112879","210557","65666","46992","2624","3389","199338.88000000006","3340","4982","417296.15999999817","20111123000000"
"20111123","549","436","288","239","145","66","63","NULL","NULL","NULL","NULL","NULL","NULL","20111123000000"
"20111123","550","5","5","5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111123000000"
"20111123","551","915487","154999","96920","236681","68631","44554","1534","1822","87295.87000000014","2194","3051","181582.36999999883","20111123000000"
"20111123","552","691116","129645","73882","203987","62574","35622","650","672","185570.6600000001","1067","1409","536086.1900000002","20111123000000"
"20111123","553","5974","1880","1278","2577","899","649","22","25","2770.4","35","54","6853.0","20111123000000"
"20111123","555","2","2","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111123000000"
"20111123","557","510893","107133","70631","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111123000000"
"20111123","568","291123","58222","36292","116252","28067","18400","969","1099","81853.12000000005","1244","1757","133978.9","20111123000000"
"20111123","569","1590962","224627","130075","603640","131703","80684","5618","6839","848159.6500000025","7172","10287","1772630.120000009","20111123000000"
"20111123","571","661059","119014","78376","336498","74956","50075","2784","3743","474012.84000000014","3509","5381","984935.0400000022","20111123000000"
"20111123","574","1751","853","629","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111123000000"
"20111123","575","4734","1556","1243","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111123000000"
"20111123","576","419397","89964","55424","112497","30797","19991","717","866","63803.650000000125","926","1265","138921.80999999994","20111123000000"
"20111123","577","523479","88091","55556","164697","42680","28580","1047","1354","92753.39000000009","1289","1957","235899.63999999873","20111123000000"
"20111123","578","605602","197362","151156","213498","88027","75966","50464","69141","2448133.850000086","56303","84064","4543106.060000257","20111123000000"
"20111123","581","182756","47932","29431","63921","20776","13195","665","730","53942.96000000005","849","1095","120955.80000000002","20111123000000"
"20111123","582","121110","57338","40216","23070","11608","8635","118","131","27957.329999999998","143","195","37219.56","20111123000000"
"20111123","808","64657","22232","16012","11675","5438","4156","1","1","100.0","2","2","348.99","20111123000000"
"20111123","835","166320","55517","35983","60205","20726","13976","254","291","42006.60000000001","346","451","124460.64","20111123000000"
"20111123","843","1152777","312844","189337","272842","98438","69323","4446","4875","325403.95999999903","5629","7269","540638.4100000028","20111123000000"
"20111123","861","2331161","323473","196838","731936","166312","107804","2638","3403","537891.8599999998","3416","5170","1082756.9700000032","20111123000000"
"20111123","869","5157333","624794","389862","1856871","361790","245941","17828","23103","1854603.0800000173","22379","33283","2906397.3699999154","20111123000000"
"20111123","872","3129202","743186","438634","1116717","322837","204393","8579","9273","2471905.9899999937","11154","14218","5357783.859999992","20111123000000"
"20111123","874","19565708","2144249","1284767","7624136","1395857","886619","32611","39051","4826622.479999879","44660","63267","1.0271979060000233E7","20111123000000"
"20111123","885","888959","231067","158453","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111123000000"
"20111123","893","6348584","777496","463776","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111123000000"
"20111123","894","4022290","527755","325972","1129585","280764","184495","6552","7035","672484.2200000028","8801","11371","1466611.5199999886","20111123000000"
"20111123","895","4505376","716068","426771","1970159","431481","274359","18458","21437","3149588.370000012","24770","34664","6577013.720000009","20111123000000"
"20111123","896","2078970","335915","199215","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111123000000"
"20111123","897","672273","122804","69288","233852","59906","37695","2295","2385","278424.48000000016","3109","3970","714237.6600000004","20111123000000"
"20111123","898","2116846","349490","220005","953441","209420","144382","12811","20438","1146617.9600000037","15967","28206","2051750.450000001","20111123000000"
"20111123","899","1816633","317534","202086","683113","171845","118607","6929","8821","390507.4999999986","8735","12825","714686.5400000059","20111123000000"
"20111123","925","10581","3170","2004","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111123000000"
"20111123","944","2441150","445979","254164","582841","125016","74130","2939","3359","450510.41999999876","4080","5501","820988.2500000021","20111123000000"
"20111123","994","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111123000000"
"20111124","0","1025885","694825","474018","1657882","471899","318487","18632","21996","2771855.3499999642","23377","31748","5063484.1599999415","20111124000000"
"20111124","441","12445","2966","2253","4151","1191","953","90","119","9919.980000000001","103","153","12743.75","20111124000000"
"20111124","541","9","2","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111124000000"
"20111124","542","25","9","4","1251","318","181","1","4","1611.0","2","5","2010.0","20111124000000"
"20111124","543","628677","120561","70985","173769","51326","33048","274","293","75047.53000000001","502","632","441534.56000000006","20111124000000"
"20111124","544","2751","1155","743","579","287","206","9","11","1230.4799999999998","10","13","2347.5","20111124000000"
"20111124","546","12218","1742","856","377838","94560","57953","2740","3112","407653.0700000004","3674","4964","817154.4200000014","20111124000000"
"20111124","548","660664","162335","108553","226256","69632","49473","2711","3403","206255.85999999975","3460","4976","359047.99999999785","20111124000000"
"20111124","549","458","368","312","119","73","67","1","3","45.12","1","3","39.2","20111124000000"
"20111124","550","5","4","4","2","2","2","1","1","33.25","1","1","35.0","20111124000000"
"20111124","551","956950","156471","97552","247311","71909","47315","1593","1850","90065.45000000029","2221","3005","189944.74999999886","20111124000000"
"20111124","552","672919","125425","71997","200726","62769","35596","649","679","172199.5400000001","987","1322","467641.81","20111124000000"
"20111124","553","6177","1970","1314","2418","894","616","19","22","1746.0599999999997","24","30","2602.14","20111124000000"
"20111124","556","2","2","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111124000000"
"20111124","557","508037","96801","64569","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111124000000"
"20111124","568","271709","53211","32486","110980","26131","16823","805","938","63383.800000000025","1019","1412","100905.43000000001","20111124000000"
"20111124","569","1564860","215948","124298","612047","133095","81557","5792","7029","873984.7900000013","7306","10347","1583353.8400000064","20111124000000"
"20111124","571","610431","106355","68393","319807","69480","46030","2672","3434","451767.189999999","3303","4835","844412.6800000016","20111124000000"
"20111124","574","1747","856","611","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111124000000"
"20111124","575","4541","1334","1040","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111124000000"
"20111124","576","407648","86892","53181","110778","30506","19668","732","828","73054.16000000006","952","1263","140468.22000000012","20111124000000"
"20111124","577","499023","82953","51686","158655","41013","27353","993","1379","93289.68999999996","1229","1875","194704.7799999993","20111124000000"
"20111124","578","616830","198234","151476","218085","88938","76880","51711","72150","2635557.8800000483","57432","86619","5131990.11000022","20111124000000"
"20111124","581","172580","45563","27818","64750","21953","12927","627","686","50630.44000000001","801","1017","111923.71999999999","20111124000000"
"20111124","582","102999","48593","33875","19502","9919","7446","123","143","25297.539999999997","151","188","49472.79000000001","20111124000000"
"20111124","808","65991","22220","15826","11642","5580","4223","2","2","322.2","2","2","358.0","20111124000000"
"20111124","817","2","2","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111124000000"
"20111124","835","169612","55647","36477","62065","21375","14484","304","340","46093.04000000001","383","496","87653.15000000002","20111124000000"
"20111124","843","999047","247902","160479","249610","87369","63119","4150","4526","291359.7799999997","5279","6705","480970.12000000145","20111124000000"
"20111124","861","2282389","314817","190505","715821","164702","107371","2512","3173","520968.70999999985","3306","4762","1043113.7800000033","20111124000000"
"20111124","869","5213527","601803","377655","1927727","370127","251234","18051","23546","1894616.2000000074","22725","33553","2960223.049999921","20111124000000"
"20111124","87$","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111124000000"
"20111124","872","3107902","716190","421611","1141415","323913","204718","8988","9646","2277823.8000000087","11743","14911","5368795.549999989","20111124000000"
"20111124","874","19257736","2031655","1213398","7747590","1400994","889937","32253","38583","4857473.589999907","43847","61490","1.0191682710000182E7","20111124000000"
"20111124","885","919965","238267","165661","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111124000000"
"20111124","893","6444308","756602","451864","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111124000000"
"20111124","894","3717744","455606","275281","1087927","260576","169231","5995","6436","653635.4500000029","7989","10259","1418469.2799999951","20111124000000"
"20111124","895","4344376","658836","391837","1980460","432068","272918","18238","21117","3137347.7500000033","24332","33558","6479363.220000013","20111124000000"
"20111124","896","2069452","326948","190308","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111124000000"
"20111124","897","633298","113416","63296","228947","58383","36450","2129","2218","270390.6300000001","2947","3734","696215.3700000001","20111124000000"
"20111124","898","2126217","340003","217926","997272","217975","152123","13548","21197","1209399.1699999988","16702","29300","2316082.9599999883","20111124000000"
"20111124","899","1838903","326817","211593","715321","183298","128107","7237","9257","416279.7299999992","9000","13225","726505.610000005","20111124000000"
"20111124","8y8","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111124000000"
"20111124","925","19822","7701","5256","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111124000000"
"20111124","944","2392674","440774","253549","612512","135433","81144","3138","3639","480703.439999999","4364","6005","989366.0300000025","20111124000000"
"20111124","999","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111124000000"
"20111125","0","997234","677530","459095","1564616","443266","295011","17072","20280","2582504.649999979","21532","29497","5176304.309999911","20111125000000"
"20111125","441","12443","3169","2266","4130","1224","924","66","85","6175.770000000001","86","120","9074.7","20111125000000"
"20111125","5$3","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111125000000"
"20111125","541","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111125000000"
"20111125","542","17","9","6","1168","309","185","1","1","170.0","3","4","839.0","20111125000000"
"20111125","543","572587","109976","64238","158826","46336","29269","258","274","76414.67","496","644","447958.1200000001","20111125000000"
"20111125","544","2583","1101","755","607","258","199","15","19","2012.8899999999999","16","20","2859.0","20111125000000"
"20111125","545","1","1","1","1810074","431357","277055","10096","10902","1500696.6600000148","13897","18100","3717305.7999999737","20111125000000"
"20111125","546","10806","1566","768","360211","90766","55214","2397","2761","362259.1399999999","3290","4548","782515.200000001","20111125000000"
"20111125","548","650207","158440","106096","229505","69886","49866","2742","3440","216362.8699999999","3434","4829","346186.32999999885","20111125000000"
"20111125","549","438","313","249","145","77","70","NULL","NULL","NULL","NULL","NULL","NULL","20111125000000"
"20111125","550","2","2","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111125000000"
"20111125","551","872311","144075","89114","230345","64991","43335","1358","1588","81226.65000000017","2014","2744","172395.11999999912","20111125000000"
"20111125","552","623357","114661","64590","185746","58179","32167","584","607","185184.02000000005","942","1289","626569.6900000002","20111125000000"
"20111125","553","6236","1969","1284","2388","825","553","24","26","2435.24","31","35","4435.5","20111125000000"
"20111125","557","496038","92262","61704","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111125000000"
"20111125","567","2","1","1","630079","164246","101925","7282","8107","1047329.9999999967","10442","14116","2258901.8399999947","20111125000000"
"20111125","568","294735","55677","32605","120032","27781","17124","794","971","77544.74","1033","1512","124364.5000000001","20111125000000"
"20111125","569","1500320","206449","119291","573202","125567","77344","5124","6093","742781.7300000025","6553","9168","1435013.5900000047","20111125000000"
"20111125","571","817067","259318","113618","361479","99403","60121","2591","3387","410917.97000000015","3301","4815","819389.880000001","20111125000000"
"20111125","574","1527","741","503","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111125000000"
"20111125","575","4205","1216","928","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111125000000"
"20111125","576","398537","83965","51085","108440","29399","18887","679","788","80980.5100000001","871","1198","133611.73","20111125000000"
"20111125","577","511846","85672","53671","163739","42593","28543","960","1332","74603.90000000014","1178","1830","115267.2100000001","20111125000000"
"20111125","578","650483","205541","156567","224117","92050","79607","53230","74226","2691400.6900000786","59305","89312","4989194.36000041","20111125000000"
"20111125","57q","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111125000000"
"20111125","581","166454","44304","26419","61180","20572","12244","597","630","52274.98000000007","768","968","110432.32000000002","20111125000000"
"20111125","582","84347","38637","26668","14682","7564","5690","124","148","18454.029999999995","154","221","26487.460000000003","20111125000000"
"20111125","808","52873","17494","12079","9543","4512","3332","1","1","60.0","3","4","537.0","20111125000000"
"20111125","817","4","4","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111125000000"
"20111125","835","157644","51411","33066","58256","19925","13222","280","298","73484.63000000003","368","459","162319.37","20111125000000"
"20111125","843","988535","239712","157700","251735","87682","63646","3965","4360","269612.05999999907","5070","6522","460741.3000000017","20111125000000"
"20111125","861","2092583","287439","174295","655915","150676","98485","2218","2789","468887.79000000027","2925","4291","1039141.8100000028","20111125000000"
"20111125","869","4950369","575098","357820","1810602","350783","237370","16228","21114","1717209.1700000078","20470","30450","2666567.4399999497","20111125000000"
"20111125","871","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111125000000"
"20111125","872","3015629","692094","399742","1112040","318077","198378","8253","8934","2157210.540000012","10921","13887","5144216.279999995","20111125000000"
"20111125","874","19527570","2094003","1215311","7665285","1388690","873450","29422","34986","4454461.739999913","40735","56993","9366806.73000013","20111125000000"
"20111125","875","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111125000000"
"20111125","885","781930","199283","135430","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111125000000"
"20111125","893","6503185","782169","448511","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111125000000"
"20111125","894","3884796","519124","295312","1117782","274570","176337","5897","6344","612390.3100000017","7963","10243","1340071.1199999976","20111125000000"
"20111125","895","4045146","614223","355582","1819834","399047","248256","15988","18587","2714488.770000018","21784","30650","5801942.860000009","20111125000000"
"20111125","896","1948710","297205","166210","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111125000000"
"20111125","897","646275","134159","66064","223922","59513","35892","2008","2070","249699.03","2756","3487","649774.5600000003","20111125000000"
"20111125","898","1944988","309914","190266","904164","196466","133654","11445","17855","1040202.1900000044","14303","24837","1859270.9500000018","20111125000000"
"20111125","899","1611246","289780","181363","606831","157944","108321","5548","7045","314715.3899999992","7068","10351","559304.3699999988","20111125000000"
"20111125","925","16125","6314","4453","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111125000000"
"20111125","944","2354016","405828","229039","544241","119311","69621","2767","3170","409366.78999999864","3956","5354","780208.0800000012","20111125000000"
"20111126","0","965188","660932","437194","1604209","460769","312149","16949","19947","2730465.159999976","21603","29629","4739288.18999992","20111126000000"
"20111126","441","11074","3006","2136","3807","1106","844","65","87","6642.84","82","116","9401.77","20111126000000"
"20111126","541","2","2","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111126000000"
"20111126","542","22","15","13","1256","306","178","2","2","765.0","3","3","887.0","20111126000000"
"20111126","543","541965","105664","59681","150239","44113","27281","253","268","61643.51","453","577","390232.66000000027","20111126000000"
"20111126","544","2462","1034","677","515","246","178","11","11","1286.58","12","12","3286.5","20111126000000"
"20111126","545","1","1","1","1773646","414114","260786","10034","10883","1435976.3500000138","13936","18213","3451820.309999971","20111126000000"
"20111126","546","10085","1534","727","373090","92685","55546","2668","3035","368999.20999999973","3655","4985","772728.0700000013","20111126000000"
"20111126","548","603250","146465","95726","215444","64696","45145","2457","3028","181000.46999999988","3197","4554","324684.6699999978","20111126000000"
"20111126","549","386","292","252","120","65","58","NULL","NULL","NULL","NULL","NULL","NULL","20111126000000"
"20111126","550","4","4","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111126000000"
"20111126","551","874927","144094","86369","231189","65509","41679","1314","1541","73640.55000000015","1926","2630","159921.24999999942","20111126000000"
"20111126","552","650497","118638","66377","194811","58263","33272","615","648","178155.8600000001","1019","1381","593196.5100000001","20111126000000"
"20111126","553","6826","2178","1368","2590","875","599","19","20","2043.02","28","32","3273.0","20111126000000"
"20111126","555","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111126000000"
"20111126","557","457799","73797","48090","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111126000000"
"20111126","565","2","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111126000000"
"20111126","568","340102","62542","35765","141124","31490","18881","853","943","73541.23000000001","1152","1622","125367.06999999992","20111126000000"
"20111126","569","1457842","197701","112864","565240","121907","73426","4962","6046","732909.2100000021","6358","9120","1428044.4400000032","20111126000000"
"20111126","571","508508","93327","55113","260225","56194","36509","2030","2547","349904.2299999999","2560","3708","687857.2900000005","20111126000000"
"20111126","574","1511","712","480","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111126000000"
"20111126","575","4763","1408","1136","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111126000000"
"20111126","576","388708","84086","50455","105248","29036","18697","646","774","55889.56000000005","840","1181","112714.31999999992","20111126000000"
"20111126","577","521949","86609","52138","164258","42457","27700","869","1201","60817.33000000005","1101","1697","98214.39000000009","20111126000000"
"20111126","578","654329","208398","156248","225933","94239","79908","53687","75325","2637048.5100000445","59929","90858","4432655.640000163","20111126000000"
"20111126","581","175431","46774","27403","62850","20433","12451","574","622","44389.189999999995","775","1001","105988.23999999998","20111126000000"
"20111126","582","93023","46638","27833","15645","8315","5611","86","104","17009.76","108","152","25390.029999999988","20111126000000"
"20111126","808","46503","15058","10094","8200","3999","2909","1","1","148.0","4","5","663.0","20111126000000"
"20111126","817","3","3","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111126000000"
"20111126","835","153641","51092","32214","57760","19471","12753","272","290","50375.27","367","460","103909.05000000002","20111126000000"
"20111126","843","1232503","326337","228956","251544","86358","62000","3889","4258","266738.80999999976","5026","6416","438021.6700000002","20111126000000"
"20111126","861","2091402","312513","177008","669980","155196","98093","2245","2942","510768.80999999976","3007","4461","1027968.6100000042","20111126000000"
"20111126","869","4450199","522554","313808","1604334","311642","205885","14163","18199","1522359.690000005","18224","26974","2442631.469999967","20111126000000"
"20111126","872","3381606","843097","474923","1231890","372289","232777","8543","9195","2253329.620000006","11395","14591","5349462.539999999","20111126000000"
"20111126","874","19334377","1949914","1124066","7717607","1342458","833786","30480","36387","4478065.589999922","42451","60067","9408774.940000184","20111126000000"
"20111126","885","751819","188650","126150","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111126000000"
"20111126","893","6359952","749012","424080","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111126000000"
"20111126","894","3746772","445945","256348","1071976","250164","160281","5762","6134","593271.3000000027","7856","10133","1232759.1499999997","20111126000000"
"20111126","895","4257204","616166","352576","1897177","402162","248819","16976","19879","2843341.380000012","23215","32721","5943474.430000005","20111126000000"
"20111126","896","1984321","296148","159929","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111126000000"
"20111126","897","653480","119742","63470","230262","59334","36298","2164","2265","278222.39","2996","3855","744842.9700000006","20111126000000"
"20111126","898","1869578","295492","176982","853592","185016","123833","10725","16760","932920.9000000049","13453","23684","1696044.6900000004","20111126000000"
"20111126","899","1530363","278335","169582","571520","148910","100441","5225","6440","299817.6299999989","6753","9783","565245.8600000006","20111126000000"
"20111126","925","16900","6527","4583","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111126000000"
"20111126","944","2500456","411924","226180","545656","120046","68801","2821","3198","452550.2499999987","4019","5533","873288.5900000021","20111126000000"
"20111126","974","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111126000000"
"20111127","0","961442","657679","436966","1598620","446877","293573","17944","20816","2534952.579999997","22575","30708","4739449.7599999225","20111127000000"
"20111127","441","10729","2641","1953","3721","1040","828","69","84","6992.9400000000005","87","114","9789.760000000002","20111127000000"
"20111127","541","2","2","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111127000000"
"20111127","542","27","12","8","1120","314","180","2","2","410.0","4","8","4520.0","20111127000000"
"20111127","543","563985","107568","60674","156382","45282","28050","235","257","60069.400000000016","426","548","342725.8000000001","20111127000000"
"20111127","544","2681","1176","745","551","253","173","12","14","1234.4099999999999","12","15","1753.0","20111127000000"
"20111127","545","2","1","1","1734381","405762","259862","10868","11731","1599785.1300000132","14728","19276","3690523.6299999626","20111127000000"
"20111127","546","12179","1620","836","391105","95993","58003","3045","3479","447729.3899999998","4009","5465","835560.0400000013","20111127000000"
"20111127","548","617153","145716","94997","221714","65541","46116","2620","3219","208010.01999999967","3343","4682","368015.17999999895","20111127000000"
"20111127","549","225","165","134","93","29","26","NULL","NULL","NULL","NULL","NULL","NULL","20111127000000"
"20111127","550","4","3","3","2","2","1","0","NULL","NULL","1","1","9.9","20111127000000"
"20111127","551","864863","140995","84891","228824","63052","41632","1563","1869","88801.76000000004","2239","3108","181951.76999999897","20111127000000"
"20111127","552","674032","121894","68091","203229","61659","34790","677","701","169147.02000000005","1066","1447","485881.98999999993","20111127000000"
"20111127","553","6137","2017","1299","2211","817","547","12","13","1499.54","14","25","3908.6","20111127000000"
"20111127","557","467158","73709","47399","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111127000000"
"20111127","568","322547","59962","34489","135427","30418","18616","931","1042","75091.71999999996","1255","1792","126015.0","20111127000000"
"20111127","569","1540933","206267","117755","602044","127833","77234","5547","6793","778254.830000003","7015","10277","1432320.860000006","20111127000000"
"20111127","571","520237","98043","58339","267770","58887","38404","2191","2728","387782.6200000002","2714","3888","741921.2000000011","20111127000000"
"20111127","574","1378","648","434","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111127000000"
"20111127","575","4749","1455","1129","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111127000000"
"20111127","576","397220","84273","50886","107695","29449","19004","750","863","65006.580000000096","944","1262","138526.9600000001","20111127000000"
"20111127","577","530192","87277","53187","172426","43743","28927","1000","1308","69866.48000000008","1205","1799","95630.36000000009","20111127000000"
"20111127","578","673215","214782","162666","243427","97964","83725","56174","79853","2701022.660000011","62884","96679","4865301.3000001265","20111127000000"
"20111127","581","180367","46329","27566","66569","21318","12854","628","676","48826.72000000001","829","1068","143935.08","20111127000000"
"20111127","582","97498","49452","26478","25636","10821","5505","90","120","20357.489999999994","111","162","28940.460000000003","20111127000000"
"20111127","808","59620","19917","14233","11423","5321","4037","1","1","75.61","2","3","1104.0","20111127000000"
"20111127","817","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111127000000"
"20111127","835","162520","53093","33363","61394","21233","13769","297","324","43446.97000000001","391","491","75994.11","20111127000000"
"20111127","843","1027640","254852","159200","253228","86826","61892","4425","4861","302149.06999999983","5642","7250","506779.5300000013","20111127000000"
"20111127","861","2227750","300151","174991","719605","158406","101183","2637","3391","564028.3700000001","3382","5005","1291297.5000000035","20111127000000"
"20111127","869","4389118","518694","312051","1568596","307717","203835","14633","18497","1584256.430000013","18480","27023","2504167.469999955","20111127000000"
"20111127","872","3321544","779238","444933","1227541","358479","223009","9319","10070","2497820.689999987","12261","15657","5835159.420000008","20111127000000"
"20111127","874","19181173","1931921","1121544","7584754","1322990","822234","32035","38245","4680406.259999897","44021","62502","9749713.99000023","20111127000000"
"20111127","885","767201","188798","126838","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111127000000"
"20111127","893","6210097","725566","423439","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111127000000"
"20111127","894","3787699","458475","271488","1097411","259920","168170","6487","6892","657105.9400000033","8710","11217","1369123.8199999963","20111127000000"
"20111127","895","4390816","626475","361847","1975956","414630","257114","19516","22796","3261057.5400000107","26009","36837","7079116.83000001","20111127000000"
"20111127","896","2051550","309494","170196","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111127000000"
